,net
1477,0.0346
1478,-0.0348999999999999
1479,-0.0102999999999999
1480,0.002
1481,0.0093999999999999
1482,-0.0104
1483,-0.0135
1484,-0.021
1485,-0.0042999999999999
1486,0.0346
1487,-0.0002999999999999
1488,0.0197999999999999
1489,-0.0098999999999999
1490,-0.0102999999999999
1491,-0.0045
1492,0.0141999999999999
1493,0.0346
1494,-9.9999999999989e-05
1495,0.0097
1496,0.0139
1497,-0.0098999999999999
1498,-0.0057
1499,-0.0074
1500,-0.0102999999999999
1501,0.0346
1502,0.0065999999999999
1503,-0.0027999999999999
1504,-0.0230999999999999
1505,-0.0042999999999999
1506,-0.0257
1507,0.0493
1508,-0.0135
1509,-0.008
1510,-0.0057
1511,-0.015
1512,0.0346
1513,0.0346
1514,0.0399999999999999
1515,0.0075999999999999
1516,0.0346
1517,0.0055999999999999
1518,-0.0016
1519,0.0399999999999999
1520,-0.0161999999999999
1521,0.0346
1522,0.0346
1523,-0.0135
1524,0.0105
1525,0.0346
1526,-0.0193999999999999
1527,-0.008
1528,-0.0135
1529,-0.0102999999999999
1530,-0.0039
1531,0.0098999999999999
1532,0.0346
1533,-0.024
1534,0.0015999999999999
1535,0.0416
1536,0.0197999999999999
1537,-0.0087
1538,0.0346
1539,0.0082999999999999
1540,0.0182
1541,0.0015999999999999
1542,0.0093999999999999
1543,0.0093999999999999
1544,-0.0057
1545,0.0346
1546,-0.0161999999999999
1547,0.0252999999999999
1548,0.0043999999999999
1549,0.0186999999999999
1550,0.0339999999999999
1551,-0.0257
1552,-0.0146
1553,-0.0084
1554,0.0346
1555,-0.0135
1556,-0.0146
1557,-0.024
1558,0.0065999999999999
1559,0.011
1560,-0.0141999999999999
1561,-0.007
1562,0.0036999999999999
1563,0.011
1564,0.0082999999999999
1565,0.0141999999999999
1566,0.0030999999999999
1567,0.0055999999999999
1568,0.0346
1569,0.0098999999999999
1570,0.011
1571,0.0186999999999999
1572,0.0416
1573,0.0493
1574,0.002
1575,0.0346
1576,0.0346
1577,0.0346
1578,0.011
1579,-0.0087
1580,-0.0045
1581,-0.0004
1582,-0.0078999999999999
1583,0.0013
1584,-0.0161999999999999
1585,-0.0135
1586,-0.0057
1587,0.0036999999999999
1588,0.0346
1589,0.0093999999999999
1590,-0.0039
1591,0.011
1592,-0.0104
1593,0.0339999999999999
1594,0.0043999999999999
1595,0.0186999999999999
1596,-0.024
1597,0.0252999999999999
1598,-0.0112999999999999
1599,-0.0146
1600,-0.0009
1601,-0.0074
1602,0.011
1603,0.0182
1604,0.0098999999999999
1605,-0.0135
1606,0.0055999999999999
1607,-0.024
1608,-0.0102999999999999
1609,-0.0102999999999999
1610,-0.0084
1611,-0.0257
1612,-0.024
1613,-0.0257
1614,0.0222999999999999
1615,0.0346
1616,0.0005
1617,-0.0141999999999999
1618,-0.0262
1619,-0.0032
1620,-0.0102999999999999
1621,0.0041999999999999
1622,0.0065999999999999
1623,0.0075999999999999
1624,0.0082999999999999
1625,0.0139
1626,0.0179
1627,0.0417
1628,-0.0036999999999999
1629,-0.0032
1630,-0.0084
1631,0.0197999999999999
1632,-0.0084
1633,-0.024
1634,0.0082999999999999
1635,-0.0004
1636,0.0493
1637,-0.0135
1638,0.0172
1639,0.0081999999999999
1640,0.0
1641,0.0346
1642,-9.9999999999989e-05
1643,0.0013
1644,-0.0084
1645,0.0013
1646,-0.0348999999999999
1647,-0.0112999999999999
1648,0.0493
1649,0.0346
1650,-0.0135
1651,-0.0104
1652,0.0346
1653,0.0346
1654,0.0399999999999999
1655,0.0065999999999999
1656,0.0055999999999999
1657,-0.0002999999999999
1658,-0.008
1659,0.0346
1660,0.0346
1661,0.0346
1662,0.0030999999999999
1663,-9.9999999999989e-05
1664,-9.9999999999989e-05
1665,-0.0135
1666,0.0057999999999999
1667,-0.0135
1668,0.0182
1669,-0.0135
1670,-0.0112999999999999
1671,-0.024
1672,0.0041999999999999
1673,-0.0089
1674,-0.0103999999999999
1675,0.0346
1676,0.0252999999999999
1677,0.0045
1678,-0.0102999999999999
1679,-0.0326
1680,0.0166
1681,0.0075
1682,-0.0035999999999999
1683,0.0346
1684,-0.0016
1685,0.0339999999999999
1686,-9.9999999999989e-05
1687,0.0045
1688,0.0179
1689,0.0346
1690,0.0339999999999999
1691,0.0140999999999999
1692,-0.0145
1693,0.0399999999999999
1694,-0.0005999999999999
1695,0.0140999999999999
1696,-0.0032
1697,0.0346
1698,0.0346
1699,0.0346
1700,-0.0348999999999999
1701,0.011
1702,-0.0102999999999999
1703,-0.0084
1704,0.0082999999999999
1705,-0.0135
1706,-9.9999999999989e-05
1707,-0.0141999999999999
1708,0.0179
1709,0.0105
1710,-0.0326
1711,-0.0326
1712,-0.0126
1713,0.0346
1714,-0.0230999999999999
1715,-0.007
1716,0.0041999999999999
1717,0.0082999999999999
1718,0.0093999999999999
1719,0.0098999999999999
1720,-0.024
1721,-0.0257
1722,-0.0087
1723,0.0082999999999999
1724,-0.0102999999999999
1725,-9.9999999999989e-05
1726,0.0417
1727,-0.0146999999999999
1728,-0.0005999999999999
1729,0.0111999999999999
1730,-0.0002999999999999
1731,-0.0045
1732,-0.0326
1733,0.0252999999999999
1734,-0.0089
1735,-0.0039
1736,0.0346
1737,-0.0211
1738,0.0093999999999999
1739,-0.0084
1740,-0.0089
1741,0.0346
1742,0.0082999999999999
1743,0.0346
1744,-0.0004
1745,-0.0032
1746,0.0134
1747,0.011
1748,-0.007
1749,-0.0112999999999999
1750,-0.0004
1751,-9.9999999999989e-05
1752,-0.021
1753,0.0021
1754,0.0416
1755,0.0417
1756,0.0097
1757,0.0139
1758,0.0036
1759,0.011
1760,-0.0002999999999999
1761,-0.0035999999999999
1762,-0.0348999999999999
1763,0.014
1764,-0.0042999999999999
1765,0.0081999999999999
1766,0.0493
1767,0.0346
1768,0.0179
1769,-0.0103999999999999
1770,-0.0193999999999999
1771,0.0098999999999999
1772,-0.0004
1773,-0.0348999999999999
1774,-0.0161999999999999
1775,0.0339999999999999
1776,0.0399999999999999
1777,0.0036
1778,-0.015
1779,0.0399999999999999
1780,-0.0161999999999999
1781,0.011
1782,0.0346
1783,0.0045
1784,0.0399999999999999
1785,-0.0135
1786,-0.0135
1787,-0.0098999999999999
1788,0.0346
1789,0.011
1790,0.0095999999999999
1791,0.0036
1792,-0.0112999999999999
1793,-0.021
1794,-0.0257
1795,0.0343
1796,0.0105
1797,0.0346
1798,0.0399999999999999
1799,-0.0089
1800,-9.9999999999989e-05
1801,-0.0326
1802,-0.0326
1803,-0.0089
1804,-0.0098999999999999
1805,0.0140999999999999
1806,-0.0005999999999999
1807,0.0015999999999999
1808,0.0101999999999999
1809,-0.0326
1810,0.0045
1811,0.0166
1812,-0.0098999999999999
1813,0.0075
1814,-0.0039
1815,-0.0267999999999999
1816,-0.0257
1817,0.0182
1818,0.0095999999999999
1819,-0.0146999999999999
1820,-0.0112999999999999
1821,0.0417
1822,0.0346
1823,-0.0005999999999999
1824,0.0057999999999999
1825,-0.0267999999999999
1826,0.014
1827,0.0111999999999999
1828,0.011
1829,0.0043999999999999
1830,0.0036
1831,0.011
1832,0.0043999999999999
1833,0.0416
1834,0.0111999999999999
1835,0.0252999999999999
1836,-0.0257
1837,-0.0146999999999999
1838,-9.9999999999989e-05
1839,0.0015999999999999
1840,0.014
1841,-0.0035999999999999
1842,-0.0135
1843,0.011
1844,-0.0098999999999999
1845,-0.0084
1846,-0.0009
1847,0.0021
1848,-0.0211
1849,0.0065999999999999
1850,0.014
1851,0.0339999999999999
1852,-0.0009
1853,-0.0161999999999999
1854,-0.0104
1855,0.0399999999999999
1856,-9.9999999999989e-05
1857,0.0082999999999999
1858,-0.0002999999999999
1859,-0.0326
1860,-0.0005999999999999
1861,-0.0004
1862,-0.024
1863,-0.008
1864,0.0346
1865,-0.0135
1866,-0.0074
1867,-0.0039
1868,0.0346
1869,-9.9999999999989e-05
1870,0.0346
1871,0.0346
1872,0.0346
1873,-0.0326
1874,-0.0104
1875,0.0346
1876,0.0140999999999999
1877,-0.0002999999999999
1878,-9.9999999999989e-05
1879,-0.0036999999999999
1880,0.0013
1881,0.0036
1882,-0.0146999999999999
1883,-0.0057
1884,0.0346
1885,-0.0102999999999999
1886,-0.0009
1887,-0.0146999999999999
1888,0.0093999999999999
1889,0.0399999999999999
1890,0.0139
1891,-0.024
1892,-0.024
1893,-0.0244999999999999
1894,-0.0103999999999999
1895,0.0339999999999999
1896,0.011
1897,-0.0348999999999999
1898,-0.0002999999999999
1899,-0.0145
1900,-0.0146999999999999
1901,-0.0102999999999999
1902,-9.9999999999989e-05
1903,-0.0262
1904,-0.0146999999999999
1905,0.0112999999999999
1906,-0.0230999999999999
1907,-0.0146
1908,0.0093999999999999
1909,0.0093999999999999
1910,0.0075
1911,-0.0084
1912,0.0175
1913,-0.0146999999999999
1914,-0.0145
1915,0.0346
1916,0.0182
1917,0.0075999999999999
1918,0.0075999999999999
1919,-0.024
1920,-0.0135
1921,0.0399999999999999
1922,0.002
1923,-0.0112999999999999
1924,0.0075999999999999
1925,0.0346
1926,-0.0348999999999999
1927,-0.0045
1928,0.0222999999999999
1929,0.0346
1930,0.014
1931,-0.0042999999999999
1932,0.0081999999999999
1933,0.002
1934,-0.0016
1935,0.0346
1936,-0.0104
1937,0.0346
1938,0.0416
1939,0.0399999999999999
1940,0.0399999999999999
1941,0.0346
1942,-0.0045
1943,0.0043999999999999
1944,-0.0104
1945,0.0093999999999999
1946,0.0346
1947,0.0346
1948,-0.0087
1949,0.0139
1950,0.0346
1951,-9.9999999999989e-05
1952,0.0105
1953,0.0111999999999999
1954,0.014
1955,-0.0084
1956,0.0346
1957,-0.021
1958,-0.0039
1959,-0.024
1960,0.0346
1961,-0.008
1962,0.0346
1963,-0.0257
1964,0.0
1965,-0.0326
1966,-0.0103999999999999
1967,-0.0042999999999999
1968,0.0134
1969,0.0346
1970,-9.9999999999989e-05
1971,-0.0166999999999999
1972,0.0045
1973,0.0139
1974,0.0140999999999999
1975,-0.0002999999999999
1976,-0.0089
1977,-0.0102999999999999
1978,-0.007
1979,-0.024
1980,0.0172
1981,0.0186999999999999
1982,0.0041999999999999
1983,-0.0161999999999999
1984,0.0041999999999999
1985,-0.0004
1986,0.0097
1987,-0.0057
1988,0.0057999999999999
1989,0.0346
1990,0.0082999999999999
1991,0.0346
1992,-0.0135
1993,-0.0161999999999999
1994,-0.0103999999999999
1995,0.0346
1996,0.0045
1997,0.0111999999999999
1998,0.0346
1999,-0.024
2000,0.0065999999999999
2001,0.0015999999999999
2002,0.0055999999999999
2003,-0.015
2004,0.0141999999999999
2005,0.0346
2006,0.0036
2007,0.0098999999999999
2008,-0.0161999999999999
2009,0.0222999999999999
2010,-0.0087
2011,0.0046999999999999
2012,0.0346
2013,-0.021
2014,-0.0326
2015,-0.0027999999999999
2016,-0.0078999999999999
2017,0.0139
2018,0.0041999999999999
2019,-0.0257
2020,0.0082999999999999
2021,-0.0396
2022,-0.0135
2023,-9.9999999999989e-05
2024,0.0346
2025,-0.0112999999999999
2026,-0.024
2027,-0.0326
2028,-9.9999999999989e-05
2029,0.0182
2030,-0.024
2031,0.0346
2032,0.0346
2033,0.0346
2034,0.0346
2035,-0.021
2036,0.0339999999999999
2037,0.0057999999999999
2038,-0.0135
2039,0.0346
2040,-0.015
2041,0.011
2042,0.0346
2043,-0.0193999999999999
2044,0.0093999999999999
2045,0.0013
2046,-0.0035999999999999
2047,-0.0004
2048,0.014
2049,0.0139
2050,-0.0084
2051,-0.021
2052,0.0222999999999999
2053,0.0095999999999999
2054,0.0043999999999999
2055,0.014
2056,-0.0089
2057,0.0045
2058,0.0346
2059,0.0139
2060,-0.0002999999999999
2061,0.0030999999999999
2062,-0.0135
2063,-0.0244999999999999
2064,0.0082999999999999
2065,-0.0146999999999999
2066,0.0346
2067,0.0346
2068,-9.9999999999989e-05
2069,-0.0135
2070,-0.0039
2071,0.0111999999999999
2072,-9.9999999999989e-05
2073,0.0075
2074,0.0135
2075,0.011
2076,0.0346
2077,0.0013
2078,0.0041999999999999
2079,-0.0326
2080,-0.0146999999999999
2081,0.0346
2082,-0.0135
2083,-0.0135
2084,-9.9999999999989e-05
2085,-0.007
2086,-0.0074
2087,0.002
2088,-0.0102999999999999
2089,0.011
2090,0.0021
2091,0.011
2092,0.0346
2093,-0.0396
2094,-0.0104
2095,0.0082999999999999
2096,0.0339999999999999
2097,-0.0087
2098,0.0346
2099,-0.0102999999999999
2100,-0.0087
2101,0.0105
2102,-0.0084
2103,0.0399999999999999
2104,0.0055999999999999
2105,-0.0074
2106,0.0252999999999999
2107,0.0346
2108,-0.0135
2109,0.0043999999999999
2110,0.0182
2111,-0.0104
2112,0.0093999999999999
2113,-0.0135
2114,-0.0244999999999999
2115,-0.0039
2116,-0.0396
2117,0.0095999999999999
2118,0.011
2119,0.0098999999999999
2120,0.0346
2121,0.0399999999999999
2122,0.0346
2123,-0.0074
2124,-0.0004
2125,-0.0112999999999999
2126,0.0046999999999999
2127,0.0082999999999999
2128,-9.9999999999989e-05
2129,-0.0230999999999999
2130,-0.0146999999999999
2131,-0.0326
2132,-0.0326
2133,0.0346
2134,0.0346
2135,-0.0112999999999999
2136,0.0134
2137,-0.021
2138,-0.0002999999999999
2139,0.0141999999999999
2140,-0.0141999999999999
2141,-0.0145
2142,-0.0396
2143,0.0399999999999999
2144,0.0036
2145,-0.0135
2146,0.011
2147,0.0346
2148,0.0179
2149,-0.0230999999999999
2150,-0.0074
2151,0.0093999999999999
2152,-0.0126
2153,0.0093999999999999
2154,-0.0104
2155,0.0339999999999999
2156,-0.0009
2157,-0.0112999999999999
2158,0.0112999999999999
2159,-0.0193999999999999
2160,0.0417
2161,-0.0078999999999999
2162,-0.0348999999999999
2163,0.0175
2164,0.0339999999999999
2165,0.0093999999999999
2166,0.011
2167,-0.0244999999999999
2168,0.0346
2169,-0.007
2170,-0.021
2171,0.0493
2172,-9.9999999999989e-05
2173,-0.0244999999999999
2174,-0.0009
2175,-0.0016
2176,0.011
2177,-0.0348999999999999
2178,0.0346
2179,-0.0005999999999999
2180,-0.024
2181,0.0346
2182,0.0101999999999999
2183,0.0252999999999999
2184,-0.0102999999999999
2185,0.0417
2186,-0.0102999999999999
2187,0.0346
2188,0.0046999999999999
2189,-0.0112999999999999
2190,0.0065999999999999
2191,-0.0267999999999999
2192,-0.015
2193,-0.0326
2194,-0.0027999999999999
2195,0.0082999999999999
2196,-0.0166999999999999
2197,-0.0027999999999999
2198,-0.0036999999999999
2199,-0.008
2200,0.008
2201,-0.0002999999999999
2202,-0.0146999999999999
2203,0.0050999999999999
2204,-0.0002999999999999
2205,-0.0135
2206,0.0346
2207,-0.0230999999999999
2208,0.0416
2209,0.011
2210,0.0346
2211,0.0346
2212,0.0346
2213,0.0134
2214,-9.9999999999989e-05
2215,0.0036999999999999
2216,-0.0039
2217,0.008
2218,-0.0135
2219,-9.9999999999989e-05
2220,0.0346
2221,-0.021
2222,0.0417
2223,0.0135
2224,-0.0036999999999999
2225,-0.0161999999999999
2226,0.0346
2227,0.0081999999999999
2228,0.0093999999999999
2229,-0.0004
2230,0.0081999999999999
2231,-0.0102999999999999
2232,0.0050999999999999
2233,-0.0045
2234,0.0416
2235,-0.0135
2236,-0.0039
2237,0.0346
2238,0.0182
2239,0.011
2240,-0.0135
2241,-0.0102999999999999
2242,0.0416
2243,-0.008
2244,0.002
2245,-0.015
2246,0.0139
2247,-0.0348999999999999
2248,0.0346
2249,0.0134
2250,0.011
2251,-0.0135
2252,-0.0035999999999999
2253,-0.0145
2254,-0.0039
2255,0.002
2256,0.0015999999999999
2257,-0.0166999999999999
2258,-0.0045
2259,-0.0098999999999999
2260,0.0036
2261,0.0346
2262,-0.0267999999999999
2263,0.0093999999999999
2264,-0.0161999999999999
2265,-0.0257
2266,-0.0004
2267,-9.9999999999989e-05
2268,-9.9999999999989e-05
2269,0.0098999999999999
2270,0.0399999999999999
2271,0.011
2272,-0.0098999999999999
2273,-0.0005999999999999
2274,0.0105
2275,-0.0326
2276,0.0346
2277,-9.9999999999989e-05
2278,-0.0103999999999999
2279,0.0179
2280,-0.0098999999999999
2281,-9.9999999999989e-05
2282,-0.0009
2283,-0.0074
2284,-0.0326
2285,-0.0039
2286,-0.0098999999999999
2287,-0.0146999999999999
2288,-0.0104
2289,-0.0036999999999999
2290,-0.0326
2291,-0.0045
2292,-9.9999999999989e-05
2293,0.0346
2294,-0.0257
2295,-0.0145
2296,-0.0102999999999999
2297,0.0097
2298,0.0036
2299,0.0252999999999999
2300,0.0399999999999999
2301,-0.0057
2302,-0.0036999999999999
2303,0.0399999999999999
2304,-0.0016
2305,0.0093999999999999
2306,0.014
2307,-0.0112999999999999
2308,-0.0161999999999999
2309,0.0346
2310,0.0135
2311,-0.024
2312,0.0252999999999999
2313,0.0346
2314,0.0172
2315,-0.0057
2316,-0.0036999999999999
2317,0.0346
2318,0.0093999999999999
2319,-0.0039
2320,-0.0042999999999999
2321,-0.015
2322,-0.0057
2323,-0.0036999999999999
2324,0.0172
2325,-0.0102999999999999
2326,-0.0104
2327,-9.9999999999989e-05
2328,0.0222999999999999
2329,0.0045
2330,-0.0112999999999999
2331,-0.0257
2332,0.0050999999999999
2333,0.0346
2334,-0.0102999999999999
2335,-0.0036999999999999
2336,-0.0084
2337,0.0075999999999999
2338,0.0135
2339,-0.0135
2340,0.0139
2341,-0.0211
2342,0.0493
2343,0.0346
2344,0.0135
2345,-0.0002999999999999
2346,-0.0045
2347,-0.008
2348,0.0346
2349,0.0416
2350,0.0399999999999999
2351,0.011
2352,-0.0004
2353,0.0346
2354,0.0346
2355,0.0166
2356,-0.008
2357,-0.0045
2358,0.0030999999999999
2359,0.0339999999999999
2360,0.0112999999999999
2361,-0.0087
2362,-0.0326
2363,0.0416
2364,-0.0326
2365,-0.0039
2366,0.0346
2367,0.008
2368,-0.0057
2369,-0.0193999999999999
2370,0.0346
2371,0.0416
2372,0.0346
2373,-0.021
2374,0.011
2375,0.0093999999999999
2376,0.0346
2377,-0.0257
2378,0.0182
2379,0.0015999999999999
2380,-0.0032
2381,0.0346
2382,0.014
2383,0.0346
2384,0.0021
2385,0.0093999999999999
2386,0.0346
2387,0.0346
2388,-9.9999999999989e-05
2389,0.0346
2390,-0.0193999999999999
2391,-0.024
2392,-0.0005999999999999
2393,-0.0078999999999999
2394,-9.9999999999989e-05
2395,0.0166
2396,-0.0103999999999999
2397,-0.0036999999999999
2398,-0.0089
2399,-0.024
2400,0.0082999999999999
2401,-0.0267999999999999
2402,0.0166
2403,-0.0161999999999999
2404,-0.0089
2405,-0.024
2406,0.0015999999999999
2407,-0.024
2408,0.0098999999999999
2409,-0.0098999999999999
2410,-0.024
2411,0.0172
2412,0.0346
2413,0.0252999999999999
2414,0.0141999999999999
2415,0.0252999999999999
2416,-0.0126
2417,-0.024
2418,-0.0036999999999999
2419,-0.0126
2420,-0.0016
2421,-9.9999999999989e-05
2422,-0.0089
2423,0.0097
2424,-0.0087
2425,0.011
2426,-9.9999999999989e-05
2427,-0.0004
2428,-0.0102999999999999
2429,-0.0244999999999999
2430,0.0346
2431,0.0493
2432,-0.0002999999999999
2433,-0.0102999999999999
2434,-0.024
2435,-0.0027999999999999
2436,-0.015
2437,-0.0039
2438,0.0112999999999999
2439,0.0055999999999999
2440,0.0416
2441,-9.9999999999989e-05
2442,0.0097
2443,0.0082999999999999
2444,-0.024
2445,0.0417
2446,-0.0146999999999999
2447,-0.0135
2448,0.0346
2449,0.0093999999999999
2450,-0.0146999999999999
2451,0.0339999999999999
2452,0.0095999999999999
2453,0.0036
2454,-0.021
2455,-0.008
2456,-0.024
2457,0.0175
2458,0.0105
2459,0.0013
2460,-0.0004
2461,0.0416
2462,-0.0145
2463,0.0097
2464,0.014
2465,0.0
2466,-0.0102999999999999
2467,0.0105
2468,0.0346
2469,0.0075999999999999
2470,-0.0146999999999999
2471,0.0043999999999999
2472,-0.0262
2473,-0.0102999999999999
2474,-0.0326
2475,0.0075
2476,-9.9999999999989e-05
2477,0.0134
2478,0.0346
2479,-9.9999999999989e-05
2480,0.0222999999999999
2481,-0.024
2482,0.0346
2483,-0.0084
2484,-0.024
2485,-0.0087
2486,0.0346
2487,0.011
2488,-9.9999999999989e-05
2489,0.0013
2490,0.011
2491,0.011
2492,0.0005
2493,-0.0193999999999999
2494,-0.0230999999999999
2495,-0.0112999999999999
2496,0.0346
2497,-0.0141999999999999
2498,-0.0042999999999999
2499,-0.0146
2500,0.0075
2501,-0.0005999999999999
2502,0.0416
2503,0.0346
2504,-9.9999999999989e-05
2505,-0.0036999999999999
2506,-0.021
2507,-0.0112999999999999
2508,0.0097
2509,0.0493
2510,0.0036
2511,-0.0104
2512,-0.0057
2513,-0.0042999999999999
2514,0.0179
2515,-0.0146999999999999
2516,0.0015999999999999
2517,-0.0135
2518,-0.0036999999999999
2519,-0.0042999999999999
2520,-0.0146
2521,-0.0002999999999999
2522,0.0082999999999999
2523,0.0346
2524,-0.0042999999999999
2525,-0.0084
2526,-0.0348999999999999
2527,0.0097
2528,0.0346
2529,-0.0002999999999999
2530,-0.0005999999999999
2531,0.0416
2532,0.0065999999999999
2533,-0.0004
2534,0.0055999999999999
2535,0.0093999999999999
2536,-0.0027999999999999
2537,0.0075999999999999
2538,0.0252999999999999
2539,0.0093999999999999
2540,-0.0135
2541,0.0098999999999999
2542,0.0346
2543,-0.0267999999999999
2544,-0.0087
2545,-0.0045
2546,-0.0161999999999999
2547,0.0493
2548,-0.0244999999999999
2549,0.0346
2550,0.0346
2551,0.0172
2552,-0.0084
2553,0.0346
2554,0.0417
2555,0.0346
2556,0.0222999999999999
2557,-0.0112999999999999
2558,0.0097
2559,-0.0267999999999999
2560,-0.0102999999999999
2561,0.0346
2562,-0.0027999999999999
2563,0.0346
2564,-0.0396
2565,0.002
2566,0.0050999999999999
2567,0.0346
2568,-0.0005999999999999
2569,0.0082999999999999
2570,0.0112999999999999
2571,0.0197999999999999
2572,0.0081999999999999
2573,-0.0257
2574,0.0493
2575,-0.008
2576,0.0182
2577,-0.0016
2578,0.0030999999999999
2579,-0.0135
2580,-0.0135
2581,0.0101999999999999
2582,0.0399999999999999
2583,-0.0016
2584,-9.9999999999989e-05
2585,0.0112999999999999
2586,-0.0135
2587,-0.0089
2588,0.0346
2589,-0.0146999999999999
2590,0.0346
2591,0.0101999999999999
2592,0.0036
2593,0.0346
2594,0.0112999999999999
2595,0.0112999999999999
2596,-0.0211
2597,0.0015999999999999
2598,-9.9999999999989e-05
2599,0.014
2600,-0.0135
2601,-0.0326
2602,0.0346
2603,-0.0326
2604,0.0346
2605,-0.0074
2606,0.0417
2607,0.0346
2608,-0.0002999999999999
2609,-0.0326
2610,-0.015
2611,0.0346
2612,0.011
2613,0.0343
2614,0.0101999999999999
2615,-0.0039
2616,0.0030999999999999
2617,0.0186999999999999
2618,0.0182
2619,0.011
2620,-0.0141999999999999
2621,-0.0126
2622,0.0346
2623,0.0081999999999999
2624,-0.0089
2625,0.014
2626,-0.007
2627,-0.0087
2628,-0.0145
2629,-0.0135
2630,0.0346
2631,0.0346
2632,-0.0032
2633,0.0021
2634,0.0346
2635,0.0343
2636,-0.0267999999999999
2637,0.0399999999999999
2638,0.002
2639,-0.0348999999999999
